Loading chipmunk for Linux (64bit) [/usr/local/lib/python2.7/dist-packages/pymunk/libchipmunk.so]
32;0.514;longe
32;0.515;longe
32;0.516;longe
32;0.517;longe
32;0.518;longe
32;0.519;longe
32;0.52;longe
32;0.521;longe
32;0.522;longe
32;0.523;longe
32;0.524;longe
32;0.525;longe
32;0.526;longe
32;0.527;longe
32;0.528;longe
32;0.529;longe
32;0.53;longe
32;0.531;longe
32;0.532;longe
32;0.533;longe
32;0.534;longe
32;0.535;longe
32;0.536;longe
32;0.537;longe
32;0.538;longe
32;0.539;longe
32;0.54;longe
32;0.541;longe
32;0.542;longe
32;0.543;longe
32;0.544;longe
32;0.545;longe
32;0.546;longe
32;0.547;longe
32;0.548;longe
32;0.549;longe
32;0.55;longe
32;0.551;longe
32;0.552;longe
32;0.553;longe
32;0.554;longe
32;0.555;longe
32;0.556;longe
32;0.557;longe
32;0.558;longe
32;0.559;longe
32;0.56;longe
32;0.561;longe
32;0.562;longe
32;0.563;longe
32;0.564;longe
32;0.565;longe
32;0.566;longe
32;0.567;longe
32;0.568;longe
32;0.569;longe
32;0.57;longe
32;0.571;longe
32;0.572;longe
32;0.573;perto
32;0.574;perto
32;0.575;perto
32;0.576;perto
32;0.577;perto
32;0.578;perto
32;0.579;perto
32;0.58;perto
32;0.581;perto
32;0.582;perto
32;0.583;perto
32;0.584;perto
32;0.585;perto
32;0.586;perto
32;0.587;perto
32;0.588;perto
32;0.589;perto
32;0.59;perto
32;0.591;perto
32;0.592;perto
32;0.593;perto
32;0.594;perto
32;0.595;perto
32;0.596;perto
32;0.597;perto
32;0.598;perto
32;0.599;perto
32;0.6;perto
32;0.601;perto
32;0.602;perto
32;0.603;muito perto
32;0.604;muito perto
32;0.605;muito perto
32;0.606;muito perto
32;0.607;muito perto
32;0.608;muito perto
32;0.609;muito perto
32;0.61;muito perto
32;0.611;muito perto
32;0.612;muito perto
32;0.613;muito perto
32;0.614;muito perto
32;0.615;muito perto
32;0.616;muito perto
32;0.617;muito perto
32;0.618;muito perto
32;0.619;muito perto
32;0.62;muito perto
32;0.621;muito perto
32;0.622;muito perto
32;0.623;acertou
32;0.624;acertou
32;0.625;acertou
32;0.626;acertou
32;0.627;acertou
32;0.628;acertou
32;0.629;acertou
32;0.63;acertou
32;0.631;acertou
32;0.632;acertou
32;0.633;acertou
32;0.634;acertou
32;0.635;acertou
32;0.636;acertou
32;0.637;acertou
32;0.638;acertou
32;0.639;acertou
32;0.64;acertou
32;0.641;acertou
32;0.642;acertou
32;0.643;acertou
32;0.644;acertou
32;0.645;acertou
32;0.646;acertou
32;0.647;acertou
32;0.648;acertou
32;0.649;acertou
32;0.65;muito perto
32;0.651;muito perto
32;0.652;muito perto
32;0.653;muito perto
32;0.654;muito perto
32;0.655;muito perto
32;0.656;muito perto
32;0.657;muito perto
32;0.658;muito perto
32;0.659;muito perto
32;0.66;muito perto
32;0.661;muito perto
32;0.662;muito perto
32;0.663;muito perto
32;0.664;muito perto
32;0.665;muito perto
32;0.666;perto
32;0.667;perto
32;0.668;perto
32;0.669;perto
32;0.67;perto
32;0.671;perto
32;0.672;perto
32;0.673;perto
32;0.674;perto
32;0.675;perto
32;0.676;perto
32;0.677;perto
32;0.678;perto
32;0.679;perto
32;0.68;perto
32;0.681;perto
32;0.682;perto
32;0.683;perto
32;0.684;perto
32;0.685;perto
32;0.686;perto
32;0.687;perto
32;0.688;perto
32;0.689;perto
32;0.69;longe
32;0.691;longe
32;0.692;longe
32;0.693;longe
32;0.694;longe
32;0.695;longe
32;0.696;longe
32;0.697;longe
32;0.698;longe
32;0.699;longe
32;0.7;longe
32;0.701;longe
32;0.702;longe
32;0.703;longe
32;0.704;longe
32;0.705;longe
32;0.706;longe
32;0.707;longe
32;0.708;longe
32;0.709;longe
32;0.71;longe
32;0.711;longe
32;0.712;longe
32;0.713;longe
32;0.714;longe
32;0.715;longe
32;0.716;longe
32;0.717;longe
32;0.718;longe
32;0.719;longe
32;0.72;longe
32;0.721;longe
32;0.722;longe
32;0.723;longe
32;0.724;longe
32;0.725;longe
32;0.726;longe
32;0.727;longe
32;0.728;longe
32;0.729;longe
32;0.73;longe
32;0.731;longe
32;0.732;longe
32;0.733;longe
32;0.734;longe
32;0.735;longe
32;0.736;longe
32;0.737;longe
32;0.738;longe
32;0.739;longe
32;0.74;longe
32;0.741;longe
32;0.742;longe
32;0.743;longe
32;0.744;longe
32;0.745;longe
32;0.746;longe
32;0.747;longe
32;0.748;longe
32;0.749;longe
32;0.75;longe
32;0.751;longe
32;0.752;longe
32;0.753;longe
32;0.754;longe
32;0.755;longe
32;0.756;longe
32;0.757;longe
32;0.758;longe
32;0.759;longe
32;0.76;longe
32;0.761;longe
32;0.762;longe
32;0.763;longe
32;0.764;longe
32;0.765;longe
32;0.766;longe
32;0.767;longe
32;0.768;longe
32;0.769;longe
32;0.77;longe
32;0.771;longe
32;0.772;longe
32;0.773;longe
32;0.774;longe
32;0.775;longe
32;0.776;longe
32;0.777;longe
32;0.778;longe
32;0.779;longe
32;0.78;longe
32;0.781;longe
32;0.782;longe
32;0.783;longe
32;0.784;longe
32;0.785;longe
32;0.786;longe
32;0.787;longe
32;0.788;longe
32;0.789;longe
32;0.79;longe
32;0.791;longe
32;0.792;longe
32;0.793;longe
32;0.794;longe
32;0.795;longe
32;0.796;longe
32;0.797;longe
32;0.798;longe
32;0.799;longe
33;0.5;longe
33;0.501;longe
33;0.502;longe
33;0.503;longe
33;0.504;longe
33;0.505;longe
33;0.506;longe
33;0.507;longe
33;0.508;longe
33;0.509;longe
33;0.51;longe
33;0.511;longe
33;0.512;longe
33;0.513;longe
33;0.514;longe
33;0.515;longe
33;0.516;longe
33;0.517;longe
33;0.518;longe
33;0.519;longe
33;0.52;longe
33;0.521;longe
33;0.522;longe
33;0.523;longe
33;0.524;longe
33;0.525;longe
33;0.526;longe
33;0.527;longe
33;0.528;longe
33;0.529;longe
33;0.53;longe
33;0.531;longe
33;0.532;longe
33;0.533;longe
33;0.534;longe
33;0.535;longe
33;0.536;longe
33;0.537;longe
33;0.538;longe
33;0.539;longe
33;0.54;longe
33;0.541;longe
33;0.542;longe
33;0.543;longe
33;0.544;longe
33;0.545;longe
33;0.546;longe
33;0.547;longe
33;0.548;longe
33;0.549;longe
33;0.55;longe
33;0.551;longe
33;0.552;longe
33;0.553;longe
33;0.554;longe
33;0.555;longe
33;0.556;longe
33;0.557;longe
33;0.558;longe
33;0.559;longe
33;0.56;longe
33;0.561;longe
33;0.562;longe
33;0.563;longe
33;0.564;longe
33;0.565;longe
33;0.566;longe
33;0.567;perto
33;0.568;perto
33;0.569;perto
33;0.57;perto
33;0.571;perto
33;0.572;perto
33;0.573;perto
33;0.574;perto
33;0.575;perto
33;0.576;perto
33;0.577;perto
33;0.578;perto
33;0.579;perto
33;0.58;perto
33;0.581;perto
33;0.582;perto
33;0.583;perto
33;0.584;perto
33;0.585;perto
33;0.586;perto
33;0.587;perto
33;0.588;perto
33;0.589;perto
33;0.59;perto
33;0.591;perto
33;0.592;perto
33;0.593;perto
33;0.594;perto
33;0.595;perto
33;0.596;perto
33;0.597;perto
33;0.598;muito perto
33;0.599;muito perto
33;0.6;muito perto
33;0.601;muito perto
33;0.602;muito perto
33;0.603;muito perto
33;0.604;muito perto
33;0.605;muito perto
33;0.606;muito perto
33;0.607;muito perto
33;0.608;muito perto
33;0.609;muito perto
33;0.61;muito perto
33;0.611;muito perto
33;0.612;muito perto
33;0.613;muito perto
33;0.614;muito perto
33;0.615;muito perto
33;0.616;muito perto
33;0.617;acertou
33;0.618;acertou
33;0.619;acertou
33;0.62;acertou
33;0.621;acertou
33;0.622;acertou
33;0.623;acertou
33;0.624;acertou
33;0.625;acertou
33;0.626;acertou
33;0.627;acertou
33;0.628;acertou
33;0.629;acertou
33;0.63;acertou
33;0.631;acertou
33;0.632;acertou
33;0.633;acertou
33;0.634;acertou
33;0.635;acertou
33;0.636;acertou
33;0.637;acertou
33;0.638;acertou
33;0.639;acertou
33;0.64;acertou
33;0.641;acertou
33;0.642;acertou
33;0.643;acertou
33;0.644;acertou
33;0.645;muito perto
33;0.646;muito perto
33;0.647;muito perto
33;0.648;muito perto
33;0.649;muito perto
33;0.65;muito perto
33;0.651;muito perto
33;0.652;muito perto
33;0.653;muito perto
33;0.654;muito perto
33;0.655;muito perto
33;0.656;muito perto
33;0.657;muito perto
33;0.658;perto
33;0.659;perto
33;0.66;perto
33;0.661;perto
33;0.662;perto
33;0.663;perto
33;0.664;perto
33;0.665;perto
33;0.666;perto
33;0.667;perto
33;0.668;perto
33;0.669;perto
33;0.67;perto
33;0.671;perto
33;0.672;perto
33;0.673;perto
33;0.674;perto
33;0.675;perto
33;0.676;perto
33;0.677;perto
33;0.678;perto
33;0.679;perto
33;0.68;perto
33;0.681;perto
33;0.682;perto
33;0.683;perto
33;0.684;perto
33;0.685;perto
33;0.686;longe
33;0.687;longe
33;0.688;longe
33;0.689;longe
33;0.69;longe
33;0.691;longe
33;0.692;longe
33;0.693;longe
33;0.694;longe
33;0.695;longe
33;0.696;longe
33;0.697;longe
33;0.698;longe
33;0.699;longe
33;0.7;longe
33;0.701;longe
33;0.702;longe
33;0.703;longe
33;0.704;longe
33;0.705;longe
33;0.706;longe
33;0.707;longe
33;0.708;longe
33;0.709;longe
33;0.71;longe
33;0.711;longe
33;0.712;longe
33;0.713;longe
33;0.714;longe
33;0.715;longe
33;0.716;longe
33;0.717;longe
33;0.718;longe
33;0.719;longe
33;0.72;longe
33;0.721;longe
33;0.722;longe
33;0.723;longe
33;0.724;longe
33;0.725;longe
33;0.726;longe
33;0.727;longe
33;0.728;longe
33;0.729;longe
33;0.73;longe
33;0.731;longe
33;0.732;longe
33;0.733;longe
33;0.734;longe
33;0.735;longe
33;0.736;longe
33;0.737;longe
33;0.738;longe
33;0.739;longe
33;0.74;longe
33;0.741;longe
33;0.742;longe
33;0.743;longe
33;0.744;longe
33;0.745;longe
33;0.746;longe
33;0.747;longe
33;0.748;longe
33;0.749;longe
33;0.75;longe
33;0.751;longe
33;0.752;longe
33;0.753;longe
33;0.754;longe
33;0.755;longe
33;0.756;longe
33;0.757;longe
33;0.758;longe
33;0.759;longe
33;0.76;longe
33;0.761;longe
33;0.762;longe
33;0.763;longe
33;0.764;longe
33;0.765;longe
33;0.766;longe
33;0.767;longe
33;0.768;longe
33;0.769;longe
33;0.77;longe
33;0.771;longe
33;0.772;longe
33;0.773;longe
33;0.774;longe
33;0.775;longe
33;0.776;longe
33;0.777;longe
33;0.778;longe
33;0.779;longe
33;0.78;longe
33;0.781;longe
33;0.782;longe
33;0.783;longe
33;0.784;longe
33;0.785;longe
33;0.786;longe
33;0.787;longe
33;0.788;longe
33;0.789;longe
33;0.79;longe
33;0.791;longe
33;0.792;longe
33;0.793;longe
33;0.794;longe
33;0.795;longe
33;0.796;longe
33;0.797;longe
33;0.798;longe
33;0.799;longe
34;0.5;longe
34;0.501;longe
34;0.502;longe
34;0.503;longe
34;0.504;longe
34;0.505;longe
34;0.506;longe
34;0.507;longe
34;0.508;longe
34;0.509;longe
34;0.51;longe
34;0.511;longe
34;0.512;longe
34;0.513;longe
34;0.514;longe
34;0.515;longe
34;0.516;longe
34;0.517;longe
34;0.518;longe
34;0.519;longe
34;0.52;longe
34;0.521;longe
34;0.522;longe
34;0.523;longe
34;0.524;longe
34;0.525;longe
34;0.526;longe
34;0.527;longe
34;0.528;longe
34;0.529;longe
34;0.53;longe
34;0.531;longe
34;0.532;longe
34;0.533;longe
34;0.534;longe
34;0.535;longe
34;0.536;longe
34;0.537;longe
34;0.538;longe
34;0.539;longe
34;0.54;longe
34;0.541;longe
34;0.542;longe
34;0.543;longe
34;0.544;longe
34;0.545;longe
34;0.546;longe
34;0.547;longe
34;0.548;longe
34;0.549;longe
34;0.55;longe
34;0.551;longe
34;0.552;longe
34;0.553;longe
34;0.554;longe
34;0.555;longe
34;0.556;longe
34;0.557;longe
34;0.558;longe
34;0.559;longe
34;0.56;longe
34;0.561;longe
34;0.562;perto
34;0.563;perto
34;0.564;perto
34;0.565;perto
34;0.566;perto
34;0.567;perto
34;0.568;perto
34;0.569;perto
34;0.57;perto
34;0.571;perto
34;0.572;perto
34;0.573;perto
34;0.574;perto
34;0.575;perto
34;0.576;perto
34;0.577;perto
34;0.578;perto
34;0.579;perto
34;0.58;perto
34;0.581;perto
34;0.582;perto
34;0.583;perto
34;0.584;perto
34;0.585;perto
34;0.586;perto
34;0.587;perto
34;0.588;perto
34;0.589;perto
34;0.59;perto
34;0.591;perto
34;0.592;perto
34;0.593;perto
34;0.594;muito perto
34;0.595;muito perto
34;0.596;muito perto
34;0.597;muito perto
34;0.598;muito perto
34;0.599;muito perto
34;0.6;muito perto
34;0.601;muito perto
34;0.602;muito perto
34;0.603;muito perto
34;0.604;muito perto
34;0.605;muito perto
34;0.606;muito perto
34;0.607;muito perto
34;0.608;muito perto
34;0.609;muito perto
34;0.61;muito perto
34;0.611;acertou
34;0.612;acertou
34;0.613;acertou
34;0.614;acertou
34;0.615;acertou
34;0.616;acertou
34;0.617;acertou
34;0.618;acertou
34;0.619;acertou
34;0.62;acertou
34;0.621;acertou
34;0.622;acertou
34;0.623;acertou
34;0.624;acertou
34;0.625;acertou
34;0.626;acertou
34;0.627;acertou
34;0.628;acertou
34;0.629;acertou
34;0.63;acertou
34;0.631;acertou
34;0.632;acertou
34;0.633;acertou
34;0.634;acertou
34;0.635;acertou
34;0.636;acertou
34;0.637;acertou
34;0.638;acertou
34;0.639;acertou
34;0.64;acertou
34;0.641;muito perto
34;0.642;muito perto
34;0.643;muito perto
34;0.644;muito perto
34;0.645;muito perto
34;0.646;muito perto
34;0.647;muito perto
34;0.648;muito perto
34;0.649;muito perto
34;0.65;muito perto
34;0.651;perto
34;0.652;perto
34;0.653;perto
34;0.654;perto
34;0.655;perto
34;0.656;perto
34;0.657;perto
34;0.658;perto
34;0.659;perto
34;0.66;perto
34;0.661;perto
34;0.662;perto
34;0.663;perto
34;0.664;perto
34;0.665;perto
34;0.666;perto
34;0.667;perto
34;0.668;perto
34;0.669;perto
34;0.67;perto
34;0.671;perto
34;0.672;perto
34;0.673;perto
34;0.674;perto
34;0.675;perto
34;0.676;perto
34;0.677;perto
34;0.678;perto
34;0.679;perto
34;0.68;longe
34;0.681;longe
34;0.682;longe
34;0.683;longe
34;0.684;longe
34;0.685;longe
34;0.686;longe
34;0.687;longe
34;0.688;longe
34;0.689;longe
34;0.69;longe
34;0.691;longe
34;0.692;longe
34;0.693;longe
34;0.694;longe
34;0.695;longe
34;0.696;longe
34;0.697;longe
34;0.698;longe
34;0.699;longe
34;0.7;longe
34;0.701;longe
34;0.702;longe
34;0.703;longe
34;0.704;longe
34;0.705;longe
34;0.706;longe
34;0.707;longe
34;0.708;longe
34;0.709;longe
34;0.71;longe
34;0.711;longe
34;0.712;longe
34;0.713;longe
34;0.714;longe
34;0.715;longe
34;0.716;longe
34;0.717;longe
34;0.718;longe
34;0.719;longe
34;0.72;longe
34;0.721;longe
34;0.722;longe
34;0.723;longe
34;0.724;longe
34;0.725;longe
34;0.726;longe
34;0.727;longe
34;0.728;longe
34;0.729;longe
34;0.73;longe
34;0.731;longe
34;0.732;longe
34;0.733;longe
34;0.734;longe
34;0.735;longe
34;0.736;longe
34;0.737;longe
34;0.738;longe
34;0.739;longe
34;0.74;longe
34;0.741;longe
34;0.742;longe
34;0.743;longe
34;0.744;longe
34;0.745;longe
34;0.746;longe
34;0.747;longe
34;0.748;longe
34;0.749;longe
34;0.75;longe
34;0.751;longe
34;0.752;longe
34;0.753;longe
34;0.754;longe
34;0.755;longe
34;0.756;longe
34;0.757;longe
34;0.758;longe
34;0.759;longe
34;0.76;longe
34;0.761;longe
34;0.762;longe
34;0.763;longe
34;0.764;longe
34;0.765;longe
34;0.766;longe
34;0.767;longe
34;0.768;longe
34;0.769;longe
34;0.77;longe
34;0.771;longe
34;0.772;longe
34;0.773;longe
34;0.774;longe
34;0.775;longe
34;0.776;longe
34;0.777;longe
34;0.778;longe
34;0.779;longe
34;0.78;longe
34;0.781;longe
34;0.782;longe
34;0.783;longe
34;0.784;longe
34;0.785;longe
34;0.786;longe
34;0.787;longe
34;0.788;longe
34;0.789;longe
34;0.79;longe
